"Year","ln.prob.nm.flow","id","iso3.Origin","iso3.Dest","est.gdp.Dest","est.gdp.Origin","est.ucdp.b.death.Origin","est.Severe.Dry.Origin","est.Severe.Wet.Origin","spl.id"
"2011",-16.0591464282421,"IDN-GBR","IDN","GBR",10.6463666501102,8.04666552575668,-19.3037629873753,-4.73948349252193,-2.24419336582204,"1"
"2012",-19.3307618881812,"IDN-GBR","IDN","GBR",10.6564065576936,8.20084931543148,-17.0146578732695,-4.33355398122311,-3.15938187297792,"1"
"2013",-17.5524116349637,"IDN-GBR","IDN","GBR",10.6792633176283,8.2148302662799,-18.6376147076212,-4.07657414825435,-3.39451756124843,"1"
"2014",-17.5655204040106,"IDN-GBR","IDN","GBR",10.7669386936597,8.19558517591581,-16.2996486664683,-4.54184539454355,-3.5588442977859,"1"
"2015",-17.5781950597835,"IDN-GBR","IDN","GBR",10.713880555083,8.15840882159018,-16.7923305157771,-3.04639952391337,-3.6924251432019,"1"
"2016",-16.9842569123745,"IDN-GBR","IDN","GBR",10.6229147054475,8.11153660325282,-17.7605166165775,-3.08775138364607,-4.06893333754866,"1"
"2008",-19.2770930640261,"IDN-IRL","IDN","IRL",11.0229329906495,7.5288707413842,-18.1652474662739,-3.89295163959051,-3.15938187297792,"1"
"2009",-19.290385245809,"IDN-IRL","IDN","IRL",10.8610383106691,7.68149309415327,-17.3311829149708,-3.2522180523671,-2.76035254746649,"1"
"2010",-19.3037629873753,"IDN-IRL","IDN","IRL",10.7937664287276,7.72411394502119,-19.290385245809,-3.99181172489158,-3.25413378606964,"1"
"2011",-19.3172429662636,"IDN-IRL","IDN","IRL",10.8561084720903,8.04666552575668,-19.3037629873753,-4.73948349252193,-2.24419336582204,"1"
"2012",-19.3307618881812,"IDN-IRL","IDN","IRL",10.7979190550633,8.20084931543148,-17.0146578732695,-4.33355398122311,-3.15938187297792,"1"
"2013",-19.3441711041917,"IDN-IRL","IDN","IRL",10.8511061731076,8.2148302662799,-18.6376147076212,-4.07657414825435,-3.39451756124843,"1"
"2014",-19.3572798732386,"IDN-IRL","IDN","IRL",10.9240298715551,8.19558517591581,-16.2996486664683,-4.54184539454355,-3.5588442977859,"1"
"2015",-19.3699545290116,"IDN-IRL","IDN","IRL",11.0348319656301,8.15840882159018,-16.7923305157771,-3.04639952391337,-3.6924251432019,"1"
"2016",-19.3821521851728,"IDN-IRL","IDN","IRL",11.0540292378658,8.11153660325282,-17.7605166165775,-3.08775138364607,-4.06893333754866,"1"
"2008",-19.2770930640261,"IDN-ITA","IDN","ITA",10.6159309267038,7.5288707413842,-18.1652474662739,-3.89295163959051,-3.15938187297792,"1"
"2009",-19.290385245809,"IDN-ITA","IDN","ITA",10.5208534798387,7.68149309415327,-17.3311829149708,-3.2522180523671,-2.76035254746649,"1"
"2010",-19.3037629873753,"IDN-ITA","IDN","ITA",10.4913164420447,7.72411394502119,-19.290385245809,-3.99181172489158,-3.25413378606964,"1"
"2011",-19.3172429662636,"IDN-ITA","IDN","ITA",10.5610091670328,8.04666552575668,-19.3037629873753,-4.73948349252193,-2.24419336582204,"1"
"2012",-19.3307618881812,"IDN-ITA","IDN","ITA",10.4646600209087,8.20084931543148,-17.0146578732695,-4.33355398122311,-3.15938187297792,"1"
"2013",-19.3441711041917,"IDN-ITA","IDN","ITA",10.478722852501,8.2148302662799,-18.6376147076212,-4.07657414825435,-3.39451756124843,"1"
"2014",-19.3572798732386,"IDN-ITA","IDN","ITA",10.4778347355876,8.19558517591581,-16.2996486664683,-4.54184539454355,-3.5588442977859,"1"
"2015",-19.3699545290116,"IDN-ITA","IDN","ITA",10.3166306526844,8.15840882159018,-16.7923305157771,-3.04639952391337,-3.6924251432019,"1"
"2016",-19.3821521851728,"IDN-ITA","IDN","ITA",10.339828208742,8.11153660325282,-17.7605166165775,-3.08775138364607,-4.06893333754866,"1"
"2008",-16.8791977912278,"IDN-NLD","IDN","NLD",10.9620671180256,7.5288707413842,-18.1652474662739,-3.89295163959051,-3.15938187297792,"1"
"2009",-16.8924899730107,"IDN-NLD","IDN","NLD",10.8688546384146,7.68149309415327,-17.3311829149708,-3.2522180523671,-2.76035254746649,"1"
"2010",-16.9058677145769,"IDN-NLD","IDN","NLD",10.8386203395933,7.72411394502119,-19.290385245809,-3.99181172489158,-3.25413378606964,"1"
"2011",-19.3172429662636,"IDN-NLD","IDN","NLD",10.8997043073555,8.04666552575668,-19.3037629873753,-4.73948349252193,-2.24419336582204,"1"
"2012",-17.5390024189531,"IDN-NLD","IDN","NLD",10.8212573032411,8.20084931543148,-17.0146578732695,-4.33355398122311,-3.15938187297792,"1"
"2013",-19.3441711041917,"IDN-NLD","IDN","NLD",10.8625515614694,8.2148302662799,-18.6376147076212,-4.07657414825435,-3.39451756124843,"1"
"2014",-17.5655204040106,"IDN-NLD","IDN","NLD",10.8748567165403,8.19558517591581,-16.2996486664683,-4.54184539454355,-3.5588442977859,"1"
"2015",-17.5781950597835,"IDN-NLD","IDN","NLD",10.7183263844496,8.15840882159018,-16.7923305157771,-3.04639952391337,-3.6924251432019,"1"
"2016",-19.3821521851728,"IDN-NLD","IDN","NLD",10.736589111751,8.11153660325282,-17.7605166165775,-3.08775138364607,-4.06893333754866,"1"
"2008",-15.3452674313018,"IDN-SWE","IDN","SWE",10.9358452233536,7.5288707413842,-18.1652474662739,-3.89295163959051,-3.15938187297792,"1"
"2009",-16.8924899730107,"IDN-SWE","IDN","SWE",10.7567950390067,7.68149309415327,-17.3311829149708,-3.2522180523671,-2.76035254746649,"1"
"2010",-17.5120035181472,"IDN-SWE","IDN","SWE",10.8755921869284,7.72411394502119,-19.290385245809,-3.99181172489158,-3.25413378606964,"1"
"2011",-17.5254834970355,"IDN-SWE","IDN","SWE",11.0146336233396,8.04666552575668,-19.3037629873753,-4.73948349252193,-2.24419336582204,"1"
"2012",-19.3307618881812,"IDN-SWE","IDN","SWE",10.968867398715,8.20084931543148,-17.0146578732695,-4.33355398122311,-3.15938187297792,"1"
"2013",-19.3441711041917,"IDN-SWE","IDN","SWE",11.0207243760703,8.2148302662799,-18.6376147076212,-4.07657414825435,-3.39451756124843,"1"
"2014",-19.3572798732386,"IDN-SWE","IDN","SWE",11.0024557854762,8.19558517591581,-16.2996486664683,-4.54184539454355,-3.5588442977859,"1"
"2015",-16.9720592562132,"IDN-SWE","IDN","SWE",10.8502392739183,8.15840882159018,-16.7923305157771,-3.04639952391337,-3.6924251432019,"1"
"2016",-19.3821521851728,"IDN-SWE","IDN","SWE",10.8583479617088,8.11153660325282,-17.7605166165775,-3.08775138364607,-4.06893333754866,"1"
"2008",-16.7952715113663,"IND-BEL","IND","BEL",10.7812015365153,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-16.5895178582502,"IND-BEL","IND","BEL",10.7051425489639,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-16.0210997032513,"IND-BEL","IND","BEL",10.6951868825235,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-15.9293605079732,"IND-BEL","IND","BEL",10.7653120673116,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-16.4480970675515,"IND-BEL","IND","BEL",10.7071495496939,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-17.1421453382805,"IND-BEL","IND","BEL",10.7524767506083,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-16.7925882326216,"IND-BEL","IND","BEL",10.77271896902,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-16.8825354413873,"IND-BEL","IND","BEL",10.6211519190353,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-17.4207891679072,"IND-BEL","IND","BEL",10.6450701446711,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-18.1335566532998,"IND-CHE","IND","CHE",11.1911879799276,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-17.8757287608131,"IND-CHE","IND","CHE",11.1552281236792,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-18.1611658667475,"IND-CHE","IND","CHE",11.2199858770662,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-18.1740516225483,"IND-CHE","IND","CHE",11.3898153308522,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-17.9144341363449,"IND-CHE","IND","CHE",11.333071621167,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-18.1981980125298,"IND-CHE","IND","CHE",11.351740520594,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-17.7241464366265,"IND-CHE","IND","CHE",11.3691308812426,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-18.2208205833209,"IND-CHE","IND","CHE",11.3154813017366,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-17.290736039659,"IND-CHE","IND","CHE",11.2919449736405,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-15.4637276650178,"IND-CYP","IND","CYP",10.4744208744318,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-15.1966660965842,"IND-CYP","IND","CYP",10.3769303396822,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-15.1623134658573,"IND-CYP","IND","CYP",10.3425369526633,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-16.0339854590521,"IND-CYP","IND","CYP",10.3858330116026,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-16.848082709895,"IND-CYP","IND","CYP",10.2720520279086,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-17.3872677963135,"IND-CYP","IND","CYP",10.2302770877048,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-16.5877938199756,"IND-CYP","IND","CYP",10.2084184839392,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-16.5390620093071,"IND-CYP","IND","CYP",10.0576974410911,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-15.7010031983042,"IND-CYP","IND","CYP",10.1077955863528,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-20.9061453755396,"IND-CZE","IND","CZE",10.0347604200002,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-20.9202511985365,"IND-CZE","IND","CZE",9.89659875060806,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-20.9337545889873,"IND-CZE","IND","CZE",9.90153907985633,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-19.1548808755601,"IND-CZE","IND","CZE",9.99297472400554,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-20.9589565740683,"IND-CZE","IND","CZE",9.89705698127839,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-20.9707867347696,"IND-CZE","IND","CZE",9.91017360812501,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-20.982242974648,"IND-CZE","IND","CZE",9.89806889336688,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-20.9934093055607,"IND-CZE","IND","CZE",9.78867687567446,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-21.0043081063633,"IND-CZE","IND","CZE",9.82963819455688,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-14.7302781054338,"IND-DEU","IND","DEU",10.7238872728606,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-14.396688892387,"IND-DEU","IND","DEU",10.6331330334961,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-14.2354865348719,"IND-DEU","IND","DEU",10.634241986618,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-14.2361172353357,"IND-DEU","IND","DEU",10.7503376561517,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-14.1722396234632,"IND-DEU","IND","DEU",10.6887434996391,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-13.8633612606589,"IND-DEU","IND","DEU",10.7426113259616,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-13.594533735567,"IND-DEU","IND","DEU",10.778143319389,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-13.4780647343802,"IND-DEU","IND","DEU",10.6234648078254,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-12.8435041854086,"IND-DEU","IND","DEU",10.6480053096671,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-17.3226264370835,"IND-DNK","IND","DNK",11.0716735317933,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-17.4862639940514,"IND-DNK","IND","DNK",10.971026645891,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-17.001928956263,"IND-DNK","IND","DNK",10.9689290299958,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-17.512653140303,"IND-DNK","IND","DNK",11.0309245088566,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-17.3754376356122,"IND-DNK","IND","DNK",10.9769274594277,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-17.7126901967481,"IND-DNK","IND","DNK",11.0217749065118,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-17.7241464366265,"IND-DNK","IND","DNK",11.0437212718229,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-17.4098903671045,"IND-DNK","IND","DNK",10.8828630563055,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-17.5703209018781,"IND-DNK","IND","DNK",10.9089789000857,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",NA,"IND-ESP","IND","ESP",10.473541801143,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",NA,"IND-ESP","IND","ESP",10.3748488247257,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-19.1419951197593,"IND-ESP","IND","ESP",10.3256039128012,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-18.1740516225483,"IND-ESP","IND","ESP",10.3620967079497,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-18.5610613012699,"IND-ESP","IND","ESP",10.2515152432885,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-20.9707867347696,"IND-ESP","IND","ESP",10.2771367928389,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-18.5843477018497,"IND-ESP","IND","ESP",10.2908752556431,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-18.5955140327623,"IND-ESP","IND","ESP",10.1555302075579,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-17.9597856686399,"IND-ESP","IND","ESP",10.1851393499541,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-20.9061453755396,"IND-EST","IND","EST",9.81072070988079,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-20.9202511985365,"IND-EST","IND","EST",9.60211020005472,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-20.9337545889873,"IND-EST","IND","EST",9.60182966668419,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-20.9466403447881,"IND-EST","IND","EST",9.77693449532936,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-20.9589565740683,"IND-EST","IND","EST",9.77197819136531,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-20.9707867347696,"IND-EST","IND","EST",9.8613678583548,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-20.982242974648,"IND-EST","IND","EST",9.92172538565651,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-19.2016498363326,"IND-EST","IND","EST",9.77128271885749,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-21.0043081063633,"IND-EST","IND","EST",9.82218274320277,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",NA,"IND-FRA","IND","FRA",10.7218371643038,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-16.6575713214952,"IND-FRA","IND","FRA",10.6352884285149,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-17.001928956263,"IND-FRA","IND","FRA",10.6124916944276,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-17.2330682780838,"IND-FRA","IND","FRA",10.6872003125232,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-17.245384507364,"IND-FRA","IND","FRA",10.6182911191914,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-17.3872677963135,"IND-FRA","IND","FRA",10.659467129967,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-16.8713691104747,"IND-FRA","IND","FRA",10.6692405424554,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-16.1182119823595,"IND-FRA","IND","FRA",10.5088735731574,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-15.7785614326501,"IND-FRA","IND","FRA",10.5197097943335,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-14.2519928553563,"IND-GBR","IND","GBR",10.7640118106322,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-14.3465710315759,"IND-GBR","IND","GBR",10.5639601205348,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-14.5186576298157,"IND-GBR","IND","GBR",10.582455681314,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-14.5233933812546,"IND-GBR","IND","GBR",10.6463666501102,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-13.8722186395577,"IND-GBR","IND","GBR",10.6564065576936,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-13.95777094513,"IND-GBR","IND","GBR",10.6792633176283,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-14.1567829383927,"IND-GBR","IND","GBR",10.7669386936597,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-13.8034871348148,"IND-GBR","IND","GBR",10.713880555083,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
"2016",-13.3757904797882,"IND-GBR","IND","GBR",10.6229147054475,7.38187880575496,-14.5636898275215,-3.7557134524693,-3.47232169965997,"1"
"2008",-18.1335566532998,"IND-IRL","IND","IRL",11.0229329906495,6.93666801924696,-13.4408356785263,-4.3629898423733,-4.07433517201845,"1"
"2009",-17.4862639940514,"IND-IRL","IND","IRL",10.8610383106691,6.90727750388506,-13.3837451441524,-3.86581350266818,-3.65884497257411,"1"
"2010",-17.8892321512639,"IND-IRL","IND","IRL",10.7937664287276,7.00575351547039,-13.5288359638612,-2.95568115904504,-4.91310580950947,"1"
"2011",-18.5487450719897,"IND-IRL","IND","IRL",10.8561084720903,7.21418333180223,-13.5300842989749,-3.3693317427196,-3.40696031117234,"1"
"2012",-19.1671971048403,"IND-IRL","IND","IRL",10.7979190550633,7.28557750341583,-14.2632793990218,-4.48536559976172,-4.03297805821746,"1"
"2013",-18.5728914619712,"IND-IRL","IND","IRL",10.8511061731076,7.27578122640694,-14.273095627,-4.07829741534059,-5.15215506609228,"1"
"2014",-18.5843477018497,"IND-IRL","IND","IRL",10.9240298715551,7.27973661870944,-14.4140083786116,-4.78894571408442,-3.64547639877994,"1"
"2015",-16.0098026838523,"IND-IRL","IND","IRL",11.0348319656301,7.3619353053244,-14.3823724754352,-4.36961961609647,-4.34052039000124,"1"
